step,auc,balanced_accuracy
136000.0,0.9408695652173913,0.8982608695652174
137000.0,0.9408695652173913,0.8982608695652174
138000.0,0.9443478260869566,0.8982608695652174
139000.0,0.9408695652173914,0.8982608695652174
140000.0,0.9365217391304348,0.8891304347826088
141000.0,0.9313043478260871,0.8782608695652174
142000.0,0.9321739130434783,0.8891304347826088
143000.0,0.9356521739130436,0.9
144000.0,0.9356521739130436,0.9
145000.0,0.9330434782608696,0.9
146000.0,0.9391304347826087,0.9
147000.0,0.9391304347826087,0.9
148000.0,0.9373913043478261,0.9
149000.0,0.933913043478261,0.9
150000.0,0.9356521739130436,0.9
151000.0,0.9365217391304348,0.9
152000.0,0.9347826086956522,0.9
153000.0,0.9295652173913044,0.9
154000.0,0.9278260869565218,0.9
155000.0,0.9260869565217392,0.9
156000.0,0.9234782608695653,0.9
157000.0,0.9234782608695652,0.8891304347826088
158000.0,0.9269565217391305,0.8891304347826088
159000.0,0.928695652173913,0.8891304347826088
160000.0,0.9252173913043478,0.8891304347826088
161000.0,0.922608695652174,0.8891304347826088
162000.0,0.922608695652174,0.8891304347826088
163000.0,0.9217391304347826,0.8782608695652174
164000.0,0.9234782608695652,0.8782608695652174
165000.0,0.9252173913043479,0.8782608695652174
166000.0,0.931304347826087,0.8782608695652174
167000.0,0.9330434782608696,0.8891304347826088
168000.0,0.9391304347826088,0.9
169000.0,0.9417391304347826,0.9
170000.0,0.9417391304347826,0.9
171000.0,0.9434782608695652,0.8891304347826088
172000.0,0.9443478260869566,0.9
173000.0,0.9434782608695653,0.9
174000.0,0.9408695652173913,0.8891304347826088
175000.0,0.9408695652173913,0.8891304347826088
176000.0,0.9382608695652174,0.8891304347826088
177000.0,0.9365217391304348,0.8891304347826088
178000.0,0.9356521739130436,0.9
179000.0,0.9356521739130436,0.9
180000.0,0.9365217391304348,0.9
181000.0,0.931304347826087,0.8782608695652174
182000.0,0.9295652173913044,0.86
183000.0,0.9278260869565218,0.86
184000.0,0.9243478260869565,0.86
185000.0,0.9278260869565218,0.8673913043478261
186000.0,0.9330434782608696,0.8891304347826088
187000.0,0.9365217391304348,0.9
188000.0,0.9400000000000001,0.9
189000.0,0.9469565217391305,0.9
190000.0,0.9469565217391305,0.8891304347826088
191000.0,0.9504347826086956,0.8891304347826088
192000.0,0.9521739130434783,0.9
193000.0,0.9452173913043478,0.8891304347826088
194000.0,0.9443478260869566,0.8891304347826088
195000.0,0.94,0.8891304347826088
196000.0,0.9521739130434783,0.9
197000.0,0.9617391304347827,0.9
198000.0,0.9730434782608697,0.9091304347826087
199000.0,0.9765217391304348,0.9130434782608696
200000.0,0.9765217391304348,0.9239130434782609
201000.0,0.9765217391304348,0.9239130434782609
202000.0,0.9791304347826087,0.9347826086956521
203000.0,0.9756521739130436,0.9199999999999999
204000.0,0.9652173913043479,0.9199999999999999
205000.0,0.9652173913043479,0.9199999999999999
206000.0,0.9686956521739131,0.9199999999999999
207000.0,0.9600000000000001,0.9199999999999999
208000.0,0.9565217391304348,0.9199999999999999
209000.0,0.9547826086956522,0.9199999999999999
210000.0,0.9582608695652175,0.9199999999999999
211000.0,0.9739130434782609,0.9199999999999999
212000.0,0.971304347826087,0.9130434782608696
213000.0,0.9739130434782609,0.9199999999999999
214000.0,0.9791304347826087,0.9347826086956521
215000.0,0.9791304347826087,0.9347826086956521
216000.0,0.9739130434782609,0.9199999999999999
217000.0,0.9739130434782609,0.9199999999999999
218000.0,0.9756521739130435,0.9239130434782609
219000.0,0.9686956521739131,0.9091304347826087
220000.0,0.9582608695652174,0.8873913043478261
221000.0,0.9634782608695652,0.8982608695652174
222000.0,0.9652173913043478,0.9021739130434783
223000.0,0.9652173913043478,0.9021739130434783
224000.0,0.9652173913043478,0.9021739130434783
225000.0,0.9652173913043478,0.9021739130434783
226000.0,0.9565217391304348,0.8873913043478261
227000.0,0.951304347826087,0.8873913043478261
228000.0,0.9495652173913045,0.9199999999999999
229000.0,0.951304347826087,0.9199999999999999
230000.0,0.951304347826087,0.9199999999999999
231000.0,0.9495652173913044,0.9091304347826087
232000.0,0.9478260869565218,0.8982608695652174
233000.0,0.9443478260869566,0.8982608695652174
234000.0,0.942608695652174,0.9091304347826087
235000.0,0.9443478260869564,0.9091304347826087
236000.0,0.9347826086956521,0.8765217391304347
237000.0,0.9347826086956522,0.8691304347826088
238000.0,0.9295652173913044,0.8582608695652174
239000.0,0.9234782608695652,0.8547826086956521
240000.0,0.9217391304347826,0.8547826086956521
241000.0,0.9252173913043478,0.8547826086956521
242000.0,0.9304347826086956,0.88
243000.0,0.9304347826086956,0.88
244000.0,0.922608695652174,0.8691304347826088
245000.0,0.9173913043478261,0.8765217391304347
246000.0,0.9182608695652174,0.8873913043478261
247000.0,0.9217391304347826,0.9199999999999999
248000.0,0.9199999999999999,0.9199999999999999
249000.0,0.9217391304347826,0.9199999999999999
250000.0,0.9217391304347826,0.9199999999999999
251000.0,0.9165217391304348,0.9199999999999999
252000.0,0.9165217391304348,0.9199999999999999
253000.0,0.9217391304347826,0.9199999999999999
254000.0,0.925217391304348,0.9199999999999999
255000.0,0.9269565217391305,0.9199999999999999
256000.0,0.9321739130434783,0.9091304347826087
257000.0,0.9321739130434783,0.9091304347826087
258000.0,0.9356521739130435,0.9199999999999999
259000.0,0.9373913043478261,0.9199999999999999
260000.0,0.9391304347826088,0.9199999999999999
261000.0,0.9408695652173913,0.9199999999999999
262000.0,0.9408695652173913,0.9199999999999999
263000.0,0.9391304347826087,0.9199999999999999
264000.0,0.9356521739130435,0.9091304347826087
265000.0,0.9269565217391305,0.8873913043478261
266000.0,0.9252173913043479,0.8765217391304347
267000.0,0.9217391304347826,0.8873913043478261
268000.0,0.9217391304347826,0.8982608695652174
269000.0,0.9182608695652175,0.8982608695652174
270000.0,0.9200000000000002,0.8982608695652174
271000.0,0.9182608695652175,0.8982608695652174
272000.0,0.9182608695652175,0.8982608695652174
273000.0,0.9165217391304348,0.8982608695652174
274000.0,0.9147826086956523,0.8982608695652174
275000.0,0.9182608695652175,0.8873913043478261
276000.0,0.9182608695652175,0.8982608695652174
277000.0,0.9147826086956522,0.8982608695652174
278000.0,0.9130434782608696,0.8982608695652174
279000.0,0.9130434782608696,0.8982608695652174
280000.0,0.9078260869565218,0.8982608695652174
281000.0,0.9078260869565218,0.8982608695652174
282000.0,0.9078260869565218,0.8982608695652174
283000.0,0.9130434782608696,0.9091304347826087
284000.0,0.9182608695652174,0.9091304347826087
285000.0,0.92,0.9091304347826087
286000.0,0.92,0.9091304347826087
287000.0,0.9304347826086957,0.9091304347826087
288000.0,0.9391304347826087,0.9091304347826087
289000.0,0.9443478260869566,0.9091304347826087
290000.0,0.9495652173913044,0.9091304347826087
291000.0,0.96,0.9199999999999999
292000.0,0.9582608695652173,0.9199999999999999
293000.0,0.9565217391304348,0.9199999999999999
294000.0,0.9547826086956523,0.9199999999999999
295000.0,0.9547826086956523,0.9199999999999999
296000.0,0.9530434782608697,0.9199999999999999
297000.0,0.9530434782608697,0.9199999999999999
298000.0,0.9530434782608697,0.9199999999999999
299000.0,0.9530434782608697,0.9199999999999999
300000.0,0.951304347826087,0.9199999999999999
301000.0,0.9530434782608697,0.9199999999999999
302000.0,0.9530434782608697,0.9199999999999999
303000.0,0.9530434782608697,0.9199999999999999
304000.0,0.9495652173913043,0.9199999999999999
305000.0,0.9495652173913043,0.9199999999999999
306000.0,0.9495652173913043,0.9199999999999999
307000.0,0.951304347826087,0.9199999999999999
308000.0,0.951304347826087,0.9199999999999999
309000.0,0.9513043478260871,0.9199999999999999
310000.0,0.9513043478260871,0.9199999999999999
311000.0,0.9530434782608697,0.9199999999999999
312000.0,0.9547826086956522,0.9199999999999999
313000.0,0.9530434782608695,0.9091304347826087
314000.0,0.9547826086956521,0.9091304347826087
315000.0,0.9565217391304348,0.9199999999999999
316000.0,0.9565217391304348,0.9199999999999999
317000.0,0.9565217391304348,0.9199999999999999
318000.0,0.9582608695652174,0.9199999999999999
319000.0,0.9582608695652174,0.9199999999999999
320000.0,0.9565217391304348,0.9199999999999999
321000.0,0.9582608695652174,0.9199999999999999
322000.0,0.9582608695652174,0.9199999999999999
323000.0,0.9582608695652175,0.9199999999999999
324000.0,0.9565217391304348,0.9199999999999999
325000.0,0.9547826086956521,0.9199999999999999
326000.0,0.9530434782608695,0.9199999999999999
327000.0,0.9495652173913043,0.9199999999999999
328000.0,0.942608695652174,0.9199999999999999
329000.0,0.9391304347826087,0.9199999999999999
330000.0,0.9373913043478261,0.9199999999999999
331000.0,0.9356521739130435,0.9091304347826087
332000.0,0.9304347826086956,0.8873913043478261
333000.0,0.9408695652173913,0.9199999999999999
334000.0,0.9408695652173913,0.9091304347826087
335000.0,0.9391304347826087,0.9091304347826087
336000.0,0.9443478260869566,0.9091304347826087
337000.0,0.9443478260869566,0.9091304347826087
338000.0,0.9443478260869566,0.9199999999999999
339000.0,0.9408695652173913,0.9199999999999999
340000.0,0.9373913043478261,0.9199999999999999
341000.0,0.9391304347826087,0.9199999999999999
342000.0,0.9408695652173913,0.9199999999999999
343000.0,0.9408695652173913,0.9199999999999999
344000.0,0.9408695652173913,0.9199999999999999
345000.0,0.9321739130434783,0.9199999999999999
346000.0,0.928695652173913,0.9199999999999999
347000.0,0.9252173913043479,0.9091304347826087
348000.0,0.9234782608695652,0.9091304347826087
349000.0,0.9234782608695652,0.9091304347826087
350000.0,0.9234782608695652,0.9091304347826087
351000.0,0.9217391304347826,0.9091304347826087
352000.0,0.9217391304347826,0.9091304347826087
353000.0,0.9182608695652174,0.9091304347826087
354000.0,0.9217391304347826,0.9199999999999999
355000.0,0.9217391304347826,0.9199999999999999
356000.0,0.9234782608695653,0.9199999999999999
357000.0,0.9252173913043479,0.9199999999999999
358000.0,0.9269565217391305,0.9199999999999999
359000.0,0.928695652173913,0.9199999999999999
360000.0,0.9443478260869567,0.9199999999999999
361000.0,0.9443478260869567,0.9199999999999999
362000.0,0.9460869565217392,0.9199999999999999
363000.0,0.9460869565217392,0.9199999999999999
364000.0,0.9486956521739132,0.9091304347826087
365000.0,0.9504347826086957,0.9091304347826087
366000.0,0.953913043478261,0.9091304347826087
367000.0,0.9495652173913044,0.9
368000.0,0.9495652173913044,0.9
369000.0,0.9521739130434783,0.9
370000.0,0.9539130434782609,0.9
371000.0,0.9617391304347827,0.9
372000.0,0.9704347826086958,0.9130434782608696
373000.0,0.9721739130434783,0.9239130434782609
374000.0,0.9704347826086958,0.9130434782608696
375000.0,0.9678260869565218,0.9130434782608696
376000.0,0.9686956521739131,0.9130434782608696
377000.0,0.9686956521739131,0.9130434782608696
378000.0,0.9721739130434783,0.9130434782608696
379000.0,0.9739130434782609,0.9239130434782609
380000.0,0.9791304347826087,0.9239130434782609
381000.0,0.9834782608695652,0.9347826086956521
382000.0,0.9886956521739131,0.9565217391304348
383000.0,0.9904347826086957,0.9673913043478262
384000.0,0.9895652173913043,0.9673913043478262
385000.0,0.9895652173913043,0.9673913043478262
386000.0,0.9886956521739131,0.9673913043478262
387000.0,0.9886956521739131,0.9673913043478262
388000.0,0.9886956521739131,0.9673913043478262
389000.0,0.9886956521739131,0.9673913043478262
390000.0,0.9904347826086957,0.9673913043478262
391000.0,0.9886956521739131,0.9473913043478261
392000.0,0.9886956521739131,0.9473913043478261
393000.0,0.9817391304347827,0.9456521739130435
394000.0,0.9782608695652174,0.9456521739130435
395000.0,0.9782608695652174,0.9456521739130435
396000.0,0.9817391304347827,0.9456521739130435
397000.0,0.9852173913043478,0.9473913043478261
398000.0,0.9852173913043478,0.9473913043478261
399000.0,0.9878260869565217,0.9582608695652174
400000.0,0.9869565217391305,0.9582608695652174
401000.0,0.9860869565217392,0.9582608695652174
402000.0,0.9860869565217392,0.9582608695652174
403000.0,0.9826086956521739,0.9473913043478261
404000.0,0.9817391304347827,0.9473913043478261
405000.0,0.9834782608695652,0.9473913043478261
406000.0,0.98,0.9365217391304348
407000.0,0.98,0.9365217391304348
408000.0,0.9782608695652173,0.9365217391304348
409000.0,0.9773913043478261,0.9365217391304348
410000.0,0.9773913043478261,0.9365217391304348
411000.0,0.9773913043478261,0.9365217391304348
412000.0,0.9773913043478261,0.9365217391304348
413000.0,0.9773913043478261,0.9365217391304348
414000.0,0.9791304347826086,0.9365217391304348
415000.0,0.98,0.9365217391304348
416000.0,0.9826086956521739,0.9473913043478261
417000.0,0.9826086956521739,0.9473913043478261
418000.0,0.9834782608695651,0.9473913043478261
419000.0,0.9834782608695651,0.9565217391304348
420000.0,0.9817391304347826,0.9565217391304348
421000.0,0.9782608695652174,0.9347826086956521
422000.0,0.9765217391304348,0.9347826086956521
423000.0,0.9782608695652174,0.9347826086956521
424000.0,0.9791304347826086,0.9347826086956521
425000.0,0.9817391304347827,0.9456521739130435
426000.0,0.9834782608695651,0.9565217391304348
427000.0,0.9834782608695651,0.9565217391304348
428000.0,0.9834782608695651,0.9565217391304348
429000.0,0.98,0.9456521739130435
430000.0,0.9834782608695651,0.9565217391304348
431000.0,0.9834782608695652,0.9456521739130435
432000.0,0.9869565217391304,0.9673913043478262
433000.0,0.9782608695652175,0.9456521739130435
434000.0,0.9765217391304348,0.9456521739130435
435000.0,0.9765217391304348,0.9456521739130435
436000.0,0.9765217391304348,0.9456521739130435
437000.0,0.9765217391304348,0.9456521739130435
438000.0,0.9765217391304348,0.9456521739130435
439000.0,0.9765217391304348,0.9456521739130435
440000.0,0.9756521739130435,0.9456521739130435
441000.0,0.9773913043478262,0.9456521739130435
442000.0,0.9756521739130435,0.9456521739130435
443000.0,0.9704347826086956,0.9456521739130435
444000.0,0.9739130434782608,0.9565217391304348
445000.0,0.9756521739130435,0.9565217391304348
446000.0,0.9860869565217392,0.9673913043478262
447000.0,0.9860869565217392,0.9673913043478262
448000.0,0.9860869565217392,0.9673913043478262
449000.0,0.9860869565217392,0.9673913043478262
450000.0,0.9860869565217392,0.9673913043478262
451000.0,0.9860869565217392,0.9673913043478262
452000.0,0.9869565217391304,0.9673913043478262
453000.0,0.9878260869565217,0.9673913043478262
454000.0,0.9895652173913043,0.9673913043478262
455000.0,0.9895652173913043,0.9673913043478262
456000.0,0.9895652173913043,0.9673913043478262
457000.0,0.9895652173913043,0.9673913043478262
458000.0,0.9930434782608696,0.9673913043478262
459000.0,0.9930434782608696,0.9673913043478262
460000.0,0.9965217391304348,0.9782608695652174
461000.0,0.9982608695652173,0.9891304347826086
462000.0,1.0,1.0
463000.0,1.0,1.0
464000.0,1.0,1.0
465000.0,1.0,1.0
466000.0,0.9965217391304348,0.9891304347826086
467000.0,0.9965217391304348,0.9891304347826086
468000.0,0.9965217391304348,0.9891304347826086
469000.0,0.9965217391304348,0.9891304347826086
470000.0,0.9965217391304347,0.9891304347826086
471000.0,0.9965217391304347,0.9891304347826086
472000.0,0.9947826086956522,0.9891304347826086
473000.0,0.9947826086956522,0.9891304347826086
474000.0,0.9947826086956522,0.9782608695652174
475000.0,0.9965217391304347,0.9891304347826086
476000.0,0.9965217391304347,0.9891304347826086
477000.0,0.9982608695652174,0.9891304347826086
478000.0,1.0,1.0
479000.0,1.0,1.0
480000.0,0.9965217391304347,0.9891304347826086
481000.0,0.9965217391304347,0.9891304347826086
482000.0,0.9965217391304347,0.9891304347826086
483000.0,0.9878260869565216,0.9565217391304348
484000.0,0.9791304347826086,0.9347826086956521
485000.0,0.9739130434782608,0.9199999999999999
486000.0,0.9756521739130435,0.9239130434782609
487000.0,0.9756521739130435,0.9239130434782609
488000.0,0.9773913043478261,0.9239130434782609
489000.0,0.9773913043478261,0.9199999999999999
490000.0,0.9721739130434782,0.9199999999999999
491000.0,0.9843478260869565,0.9347826086956521
492000.0,0.9756521739130435,0.9199999999999999
493000.0,0.9721739130434782,0.9199999999999999
494000.0,0.9704347826086956,0.9199999999999999
495000.0,0.9669565217391305,0.9199999999999999
496000.0,0.9652173913043479,0.9199999999999999
497000.0,0.9582608695652174,0.9199999999999999
498000.0,0.9582608695652174,0.9199999999999999
499000.0,0.9600000000000001,0.9199999999999999
500000.0,0.9634782608695653,0.9199999999999999
501000.0,0.9617391304347828,0.9199999999999999
502000.0,0.9600000000000001,0.9199999999999999
503000.0,0.9617391304347827,0.9199999999999999
504000.0,0.9600000000000001,0.9199999999999999
505000.0,0.9600000000000001,0.9199999999999999
506000.0,0.9617391304347827,0.9199999999999999
507000.0,0.9565217391304348,0.9199999999999999
508000.0,0.951304347826087,0.9199999999999999
509000.0,0.9495652173913044,0.9199999999999999
510000.0,0.9530434782608697,0.9199999999999999
511000.0,0.9565217391304349,0.9199999999999999
512000.0,0.9565217391304349,0.9199999999999999
513000.0,0.9565217391304349,0.9199999999999999
514000.0,0.9547826086956522,0.9199999999999999
515000.0,0.9582608695652175,0.9199999999999999
516000.0,0.9617391304347827,0.9199999999999999
517000.0,0.9582608695652174,0.9199999999999999
518000.0,0.9582608695652174,0.9199999999999999
519000.0,0.9634782608695653,0.9199999999999999
520000.0,0.9617391304347828,0.9199999999999999
521000.0,0.9547826086956522,0.9199999999999999
522000.0,0.9547826086956522,0.9199999999999999
523000.0,0.9530434782608697,0.9199999999999999
524000.0,0.9495652173913044,0.9199999999999999
525000.0,0.9408695652173914,0.9199999999999999
526000.0,0.9373913043478261,0.9199999999999999
527000.0,0.9373913043478261,0.9199999999999999
528000.0,0.9356521739130436,0.9199999999999999
529000.0,0.9373913043478261,0.9199999999999999
530000.0,0.9373913043478261,0.9199999999999999
531000.0,0.9373913043478261,0.9199999999999999
532000.0,0.9373913043478261,0.9199999999999999
533000.0,0.933913043478261,0.9199999999999999
534000.0,0.9373913043478261,0.9199999999999999
535000.0,0.9356521739130436,0.9199999999999999
536000.0,0.9356521739130436,0.9199999999999999
537000.0,0.9373913043478261,0.9199999999999999
538000.0,0.9373913043478261,0.9199999999999999
539000.0,0.9373913043478261,0.9199999999999999
540000.0,0.933913043478261,0.9199999999999999
541000.0,0.9321739130434783,0.9199999999999999
542000.0,0.9304347826086957,0.9199999999999999
543000.0,0.9321739130434783,0.9199999999999999
544000.0,0.933913043478261,0.9199999999999999
545000.0,0.933913043478261,0.9199999999999999
546000.0,0.933913043478261,0.9199999999999999
547000.0,0.9356521739130436,0.9199999999999999
548000.0,0.9373913043478261,0.9199999999999999
549000.0,0.9495652173913044,0.9199999999999999
550000.0,0.9547826086956522,0.9199999999999999
551000.0,0.9617391304347828,0.9199999999999999
552000.0,0.9565217391304348,0.9199999999999999
553000.0,0.9600000000000001,0.9199999999999999
554000.0,0.9617391304347827,0.9199999999999999
555000.0,0.9634782608695652,0.9199999999999999
556000.0,0.9652173913043479,0.9199999999999999
557000.0,0.9617391304347828,0.9199999999999999
558000.0,0.9634782608695653,0.9199999999999999
559000.0,0.9652173913043479,0.9199999999999999
560000.0,0.9617391304347827,0.9199999999999999
561000.0,0.9634782608695652,0.9199999999999999
562000.0,0.9669565217391305,0.9199999999999999
563000.0,0.9652173913043478,0.9199999999999999
564000.0,0.9634782608695652,0.9199999999999999
565000.0,0.9617391304347827,0.9199999999999999
566000.0,0.9652173913043479,0.9199999999999999
567000.0,0.9669565217391305,0.9199999999999999
568000.0,0.9643478260869566,0.9091304347826087
569000.0,0.9608695652173913,0.9091304347826087
570000.0,0.9556521739130435,0.9091304347826087
571000.0,0.9521739130434783,0.9091304347826087
572000.0,0.9486956521739132,0.9091304347826087
573000.0,0.9469565217391305,0.9091304347826087
574000.0,0.9452173913043479,0.9091304347826087
575000.0,0.9469565217391305,0.9091304347826087
576000.0,0.9486956521739132,0.9091304347826087
577000.0,0.9539130434782609,0.9091304347826087
578000.0,0.9556521739130435,0.9091304347826087
579000.0,0.9556521739130435,0.9091304347826087
580000.0,0.9565217391304349,0.9199999999999999
581000.0,0.9582608695652174,0.9199999999999999
582000.0,0.9617391304347827,0.9199999999999999
583000.0,0.9573913043478262,0.9091304347826087
584000.0,0.9573913043478262,0.9091304347826087
585000.0,0.9573913043478262,0.9091304347826087
586000.0,0.9573913043478262,0.9091304347826087
587000.0,0.9573913043478262,0.9091304347826087
588000.0,0.9573913043478262,0.9091304347826087
589000.0,0.9626086956521739,0.9091304347826087
590000.0,0.9660869565217391,0.9091304347826087
591000.0,0.9678260869565218,0.9091304347826087
592000.0,0.9678260869565218,0.9091304347826087
593000.0,0.9721739130434783,0.9199999999999999
594000.0,0.9721739130434783,0.9199999999999999
595000.0,0.9756521739130436,0.9199999999999999
596000.0,0.9782608695652175,0.9347826086956521
597000.0,0.9765217391304348,0.9239130434782609
598000.0,0.9817391304347827,0.9456521739130435
599000.0,0.9817391304347827,0.9456521739130435
600000.0,0.98,0.9347826086956521
601000.0,0.9782608695652175,0.9239130434782609
602000.0,0.98,0.9347826086956521
603000.0,0.98,0.9347826086956521
604000.0,0.9747826086956523,0.9130434782608696
605000.0,0.9730434782608697,0.9130434782608696
606000.0,0.9730434782608697,0.9130434782608696
607000.0,0.9730434782608697,0.9130434782608696
608000.0,0.971304347826087,0.9130434782608696
609000.0,0.971304347826087,0.9130434782608696
610000.0,0.971304347826087,0.9130434782608696
611000.0,0.971304347826087,0.9130434782608696
612000.0,0.9747826086956523,0.9239130434782609
613000.0,0.9817391304347827,0.9456521739130435
614000.0,0.9782608695652175,0.9347826086956521
615000.0,0.9782608695652175,0.9347826086956521
616000.0,0.9730434782608697,0.9130434782608696
617000.0,0.9678260869565218,0.9091304347826087
618000.0,0.9695652173913044,0.9091304347826087
619000.0,0.9660869565217391,0.9091304347826087
620000.0,0.962608695652174,0.9091304347826087
621000.0,0.962608695652174,0.9091304347826087
622000.0,0.9573913043478262,0.9091304347826087
623000.0,0.9556521739130435,0.9091304347826087
624000.0,0.9521739130434783,0.9091304347826087
625000.0,0.9539130434782609,0.9091304347826087
626000.0,0.9521739130434783,0.9091304347826087
